Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Keywords,PTM Summary,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
P25072,8636,Phospholipase A2 family,12,fragment,,,,GO:0016042 (lipid catabolic process); GO:0005576 (extracellular region); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process),GO:0005576 (extracellular region),GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,venom_tissue,Micrurus tener microgalbineus,Chordata,Lepidosauria,Squamata,Elapidae,Micrurus,Micrurus tener,terrestrial,terrestrial
Q91506,103944,Phospholipase A2 family,122,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),2: Evidence at transcript level,venom_tissue,Protobothrops mucrosquamatus,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops mucrosquamatus,terrestrial,terrestrial
Q6YNQ0,92438,Phospholipase A2 family,137,fragment,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),2: Evidence at transcript level,both,Bungarus candidus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus candidus,terrestrial,terrestrial
Q45Z25,100989,Phospholipase A2 family,151,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),2: Evidence at transcript level,both,Tropidechis carinatus,Chordata,Lepidosauria,Squamata,Elapidae,Tropidechis,Tropidechis carinatus,terrestrial,terrestrial
P0DJP4,197218,Phospholipase A2 family,122,fragment,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Craspedocephalus puniceus,Chordata,Lepidosauria,Squamata,Viperidae,Craspedocephalus,Craspedocephalus puniceus,terrestrial,terrestrial
P81243,8724,Phospholipase A2 family,124,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
Q6EAN6,8757,Phospholipase A2 family,138,,,Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:7; Pyrrolidone carboxylic acid:1,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),2: Evidence at transcript level,both,Sistrurus tergeminus,Chordata,Lepidosauria,Squamata,Viperidae,Sistrurus,Sistrurus tergeminus,terrestrial,terrestrial
P0DJJ8,88087,Phospholipase A2 family,138,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P00629,8613,Phospholipase A2 family,135,fragment,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Bungarus fasciatus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus fasciatus,terrestrial,terrestrial
P86806,184542,Phospholipase A2 family,122,,,Disulfide bond,Disulfide bond:7,GO:0051715 (cytolysis in other organism); GO:0009405 (pathogenesis); GO:0009395 (phospholipid catabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0051715 (cytolysis in other organism); GO:0009405 (pathogenesis); GO:0009395 (phospholipid catabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Crotalus durissus cumanensis,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus durissus,terrestrial,terrestrial
P86974,157295,Phospholipase A2 family,122,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Bothrops leucurus,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops leucurus,terrestrial,terrestrial
Q02517,88087,Phospholipase A2 family,138,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),2: Evidence at transcript level,both,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
Q2YHJ7,197218,Phospholipase A2 family,138,,,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Craspedocephalus puniceus,Chordata,Lepidosauria,Squamata,Viperidae,Craspedocephalus,Craspedocephalus puniceus,terrestrial,terrestrial
Q2YHJ9,197218,Phospholipase A2 family,138,,,Disulfide bond,Disulfide bond:6,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Craspedocephalus puniceus,Chordata,Lepidosauria,Squamata,Viperidae,Craspedocephalus,Craspedocephalus puniceus,terrestrial,terrestrial
Q9IAT9,1042543,Phospholipase A2 family,120,,LD(50) is 7.8 mg/kg by intraperitoneal injection into mice.,Disulfide bond,Disulfide bond:7,GO:0042742 (defense response to bacterium); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0042742 (defense response to bacterium); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,both,Bothrops pauloensis,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops pauloensis,terrestrial,terrestrial
P0CG57,8667,Phospholipase A2 family,118,,Heterotrimer: LD(50) is 2 ug/kg by intravenous injection into mice.,Disulfide bond,Disulfide bond:7,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,venom_tissue,Oxyuranus scutellatus scutellatus,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus scutellatus,terrestrial,terrestrial
C1JAR9,118503,Phospholipase A2 family,147,,,Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:5,GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0004623 (phospholipase A2 activity),1: Evidence at protein level,venom_tissue,Scolopendra viridis,Arthropoda,Chilopoda,Scolopendromorpha,Scolopendridae,Scolopendra,Scolopendra viridis,terrestrial,terrestrial
A7ISW2,46286,Glutaminyl-peptide cyclotransferase family,368,,,Disulfide bond; Glycoprotein,Glycosylation:3; Disulfide bond:1,"GO:0017186 (peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase); GO:0005576 (extracellular region); GO:0016603 (glutaminyl-peptide cyclotransferase activity); GO:0008270 (zinc ion binding)","GO:0017186 (peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase)",GO:0005576 (extracellular region),GO:0016603 (glutaminyl-peptide cyclotransferase activity); GO:0008270 (zinc ion binding),2: Evidence at transcript level,venom_tissue,Boiga dendrophila,Chordata,Lepidosauria,Squamata,Colubridae,Boiga,Boiga dendrophila,terrestrial,terrestrial
Q95P69,34649,Long (4 C-C) scorpion toxin superfamily,85,,,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P58488,34649,Long (4 C-C) scorpion toxin superfamily,64,,,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
C9X4K6,57059,Long (4 C-C) scorpion toxin superfamily,85,,,Amidation; Disulfide bond,Disulfide bond:4; Amidation:1,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Tityus discrepans,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus discrepans,terrestrial,terrestrial
E7CLN6,419285,Long (4 C-C) scorpion toxin superfamily,65,fragment,,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Rhopalurus junceus,Arthropoda,Arachnida,Scorpiones,Buthidae,Rhopalurus,Rhopalurus junceus,terrestrial,terrestrial
P60214,184226,Long (4 C-C) scorpion toxin superfamily,86,,,Amidation; Disulfide bond,Disulfide bond:4; Amidation:1,GO:0006952 (defense response); GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0019871 (sodium channel inhibitor activity),GO:0006952 (defense response); GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0019871 (sodium channel inhibitor activity),1: Evidence at protein level,both,Tityus obscurus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus obscurus,terrestrial,terrestrial
E7CLN0,419285,Long (4 C-C) scorpion toxin superfamily,65,fragment,,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Rhopalurus junceus,Arthropoda,Arachnida,Scorpiones,Buthidae,Rhopalurus,Rhopalurus junceus,terrestrial,terrestrial
E7CLN2,419285,Long (4 C-C) scorpion toxin superfamily,65,fragment,,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),2: Evidence at transcript level,both,Rhopalurus junceus,Arthropoda,Arachnida,Scorpiones,Buthidae,Rhopalurus,Rhopalurus junceus,terrestrial,terrestrial
P58779,218467,Long (4 C-C) scorpion toxin superfamily,59,,,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
B8XH22,539894,,64,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Buthus israelis,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthus,Buthus israelis,terrestrial,terrestrial
P58296,6878,Long (4 C-C) scorpion toxin superfamily,63,,,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
P0DL23,288781,Long (4 C-C) scorpion toxin superfamily,38,fragment,,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Tityus pachyurus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus pachyurus,terrestrial,terrestrial
P82812,42519,Long (4 C-C) scorpion toxin superfamily,61,,LD(50) is 160 ng/100 mg of body weight of cockroach (B.germanica) and 81 ng/100 mg of body weight of blowfly larvae (S.falculata).,Disulfide bond,Disulfide bond:4,GO:0006952 (defense response); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0006952 (defense response),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
