Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Keywords,PTM Summary,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
P31985,36309,Disintegrin family,72,,,,Disulfide bond:1,,,,,,venom_tissue,Crotalus cerberus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus cerberus,terrestrial,terrestrial
P31986,332626,Disintegrin family,73,,,,Disulfide bond:1,,,,,,venom_tissue,Crotalus lutosus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus lutosus,terrestrial,terrestrial
P31987,8742,Disintegrin family,71,,,,Disulfide bond:1,,,,,,venom_tissue,Crotalus viridis viridis,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus viridis,terrestrial,terrestrial
P17347,40353,Disintegrin family,49,,,Pyrrolidone carboxylic acid,Disulfide bond:4; Pyrrolidone carboxylic acid:1,,,,,,venom_tissue,Echis carinatus,Chordata,Lepidosauria,Squamata,Viperidae,Echis,Echis carinatus,terrestrial,terrestrial
P22826,8702,Disintegrin family,51,,,Pyrrolidone carboxylic acid,Disulfide bond:4; Pyrrolidone carboxylic acid:1,,,,,,venom_tissue,Eristicophis macmahoni,Chordata,Lepidosauria,Squamata,Viperidae,Eristicophis,Eristicophis macmahoni,terrestrial,terrestrial
P31990,8753,Disintegrin family,73,,,,Disulfide bond:1,,,,,,venom_tissue,Lachesis muta muta,Chordata,Lepidosauria,Squamata,Viperidae,Lachesis,Lachesis muta,terrestrial,terrestrial
P22827,8759,Disintegrin family,73,,,,Disulfide bond:6,,,,,,venom_tissue,Sistrurus miliarius barbouri,Chordata,Lepidosauria,Squamata,Viperidae,Sistrurus,Sistrurus miliarius,terrestrial,terrestrial
P22828,8757,Disintegrin family,73,,,,Disulfide bond:6,,,,,,venom_tissue,Sistrurus tergeminus,Chordata,Lepidosauria,Squamata,Viperidae,Sistrurus,Sistrurus tergeminus,terrestrial,terrestrial
P83469,209528,Disintegrin family,41,,,,Disulfide bond:4,,,,,,venom_tissue,Macrovipera lebetina obtusa,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
P30431,8724,Contains 1 disintegrin domain,571,fragment,,Glycoprotein; Pyrrolidone carboxylic acid; Zymogen,Disulfide bond:8; Glycosylation:1; Pyrrolidone carboxylic acid:1,,,,,,venom_tissue,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
Q7ZZS9,135726,Contains 1 disintegrin domain,481,,,Glycoprotein; Zymogen,Disulfide bond:8; Glycosylation:1,,,,,,venom_tissue,Protobothrops jerdonii,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops jerdonii,terrestrial,terrestrial
P83658,40353,Disintegrin family,64,,,,Disulfide bond:6,,,,,,venom_tissue,Echis carinatus,Chordata,Lepidosauria,Squamata,Viperidae,Echis,Echis carinatus,terrestrial,terrestrial
Q7ZZM2,135726,Disintegrin family,110,,,,Disulfide bond:4,,,,,,venom_tissue,Protobothrops jerdonii,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops jerdonii,terrestrial,terrestrial
P21859,88087,Disintegrin family,70,,,,Disulfide bond:6,,,,,,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P83912,135726,Contains 1 disintegrin domain,484,,,Zymogen,Disulfide bond:10,,,,,,venom_tissue,Protobothrops jerdonii,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops jerdonii,terrestrial,terrestrial
P82172,9258,,42,,,,Disulfide bond:3,,,,,,both,Ornithorhynchus anatinus,Chordata,Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus anatinus,terrestrial,terrestrial
P82140,9258,,42,,,D-amino acid,Disulfide bond:3; D-amino acid:1,,,,,,both,Ornithorhynchus anatinus,Chordata,Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus anatinus,terrestrial,terrestrial
P82141,9258,,38,,,,Disulfide bond:1,,,,,,both,Ornithorhynchus anatinus,Chordata,Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus anatinus,terrestrial,terrestrial
P28374,8618,Natriuretic peptide family,38,,,,Disulfide bond:1,,,,,,both,Dendroaspis angusticeps,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps,terrestrial,terrestrial
P49343,39300,Ectatomin family,37,,LD(50) is 6.8 ug/kg by intracerebroventricular injection into mice.,,Disulfide bond:2,,,,,,kw_toxin,Ectatomma tuberculatum,Arthropoda,Insecta,Hymenoptera,Formicidae,Ectatomma,Ectatomma tuberculatum,terrestrial,terrestrial
P49344,39300,Ectatomin family,34,,LD(50) is 6.8 ug/kg by intracerebroventricular injection into mice.,,Disulfide bond:2,,,,,,kw_toxin,Ectatomma tuberculatum,Arthropoda,Insecta,Hymenoptera,Formicidae,Ectatomma,Ectatomma tuberculatum,terrestrial,terrestrial
P61914,6106,Sea anemone actinoporin family,214,,,,,,,,,,kw_toxin,Actinia equina,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia equina,marine,marine
P61915,6105,Sea anemone actinoporin family,179,,,,,,,,,,kw_toxin,Actinia tenebrosa,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia tenebrosa,marine,marine
Q9Y1U9,6106,Sea anemone actinoporin family,214,,,,,,,,,,kw_toxin,Actinia equina,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia equina,marine,marine
Q93109,6106,Sea anemone actinoporin family,214,,,,,,,,,,kw_toxin,Actinia equina,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia equina,marine,marine
P04203,8554,Glucagon family,38,,,,,,,,,,both,Heloderma suspectum,Chordata,Lepidosauria,Squamata,Helodermatidae,Heloderma,Heloderma suspectum,terrestrial,terrestrial
P04204,8554,Glucagon family,35,,,Amidation,Amidation:1,,,,,,both,Heloderma suspectum,Chordata,Lepidosauria,Squamata,Helodermatidae,Heloderma,Heloderma suspectum,terrestrial,terrestrial
P20394,8552,Glucagon family,39,,,Amidation,Amidation:1,,,,,,both,Heloderma horridum horridum,Chordata,Lepidosauria,Squamata,Helodermatidae,Heloderma,Heloderma horridum,terrestrial,terrestrial
P26349,8554,Glucagon family,87,,,Amidation,Amidation:1,,,,,,both,Heloderma suspectum,Chordata,Lepidosauria,Squamata,Helodermatidae,Heloderma,Heloderma suspectum,terrestrial,terrestrial
P83370,196418,Peptidase S1 family,376,,,Gamma-carboxyglutamic acid; Glycoprotein; Hydroxylation; Zymogen,Disulfide bond:11; Gamma-carboxyglutamic acid:11; Glycosylation:2; Hydroxylation:1,GO:0007596 (blood coagulation); GO:0009405 (pathogenesis); GO:0006508 (proteolysis and peptidolysis); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0003804 (coagulation factor Xa activity),GO:0007596 (blood coagulation); GO:0009405 (pathogenesis); GO:0006508 (proteolysis and peptidolysis),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0003804 (coagulation factor Xa activity),,kw_toxin,Hoplocephalus stephensii,Chordata,Lepidosauria,Squamata,Elapidae,Hoplocephalus,Hoplocephalus stephensii,terrestrial,terrestrial
P82807,70142,Peptidase S1 family,98,,,Gamma-carboxyglutamic acid,Gamma-carboxyglutamic acid:11; Disulfide bond:3,,,,,,both,Notechis scutatus scutatus,Chordata,Lepidosauria,Squamata,Elapidae,Notechis,Notechis scutatus,terrestrial,terrestrial
P81428,100989,Peptidase S1 family,455,,,Gamma-carboxyglutamic acid; Glycoprotein; Hydroxylation; Zymogen,Disulfide bond:12; Gamma-carboxyglutamic acid:11; Glycosylation:2; Hydroxylation:1,,,,,,both,Tropidechis carinatus,Chordata,Lepidosauria,Squamata,Elapidae,Tropidechis,Tropidechis carinatus,terrestrial,terrestrial
P83255,8709,Contains 1 peptidase M12B domain,202,,,Glycoprotein,Disulfide bond:3; Glycosylation:1,GO:0006508 (proteolysis and peptidolysis); GO:0030193 (regulation of blood coagulation); GO:0005509 (calcium ion binding); GO:0042029 (fibrolase activity); GO:0000287 (magnesium ion binding); GO:0008270 (zinc ion binding),GO:0006508 (proteolysis and peptidolysis); GO:0030193 (regulation of blood coagulation),,GO:0005509 (calcium ion binding); GO:0042029 (fibrolase activity); GO:0000287 (magnesium ion binding); GO:0008270 (zinc ion binding),,venom_tissue,Macrovipera lebetinus,Chordata,Lepidosauria,Squamata,Viperidae,Macrovipera,Macrovipera lebetinus,terrestrial,terrestrial
Q76CA1,230562,Contains 1 EGF-like domain,86,,PD(50) is 215 ug/kg to crabs. LD(50) is >1000 ug/kg to crabs.,Cleavage on pair of basic residues,Disulfide bond:3,,,,,,kw_toxin,Stichodactyla gigantea,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Stichodactyla,Stichodactyla gigantea,marine,marine
Q76CA3,230562,Sea anemone sodium channel inhibitory toxin family,74,,LD(50) is 70 ug/kg to crabs.,Cleavage on pair of basic residues,Disulfide bond:3,,,,,,kw_toxin,Stichodactyla gigantea,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Stichodactyla,Stichodactyla gigantea,marine,marine
Q76CA0,230562,Sea anemone sodium channel inhibitory toxin family,84,,LD(50) is 120 ug/kg to crabs.,Cleavage on pair of basic residues,Disulfide bond:3,,,,,,kw_toxin,Stichodactyla gigantea,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Stichodactyla,Stichodactyla gigantea,marine,marine
P43685,8552,Peptidase S1 family,245,,,Glycoprotein,Disulfide bond:5; Glycosylation:1,,,,,,both,Heloderma horridum horridum,Chordata,Lepidosauria,Squamata,Helodermatidae,Heloderma,Heloderma horridum,terrestrial,terrestrial
P69842,160738,Grammistin family,13,,LC(50) is 4.0 ug/ml against killifish.,,,,,,,,kw_toxin,Pogonoperca punctata,Chordata,Actinopteri,Perciformes,Serranidae,Pogonoperca,Pogonoperca punctata,marine,marine
P69847,160738,Grammistin family,25,,LC(50) is 20-40 ug/ml against killifish.,,,,,,,,kw_toxin,Pogonoperca punctata,Chordata,Actinopteri,Perciformes,Serranidae,Pogonoperca,Pogonoperca punctata,marine,marine
P69837,160738,Grammistin family,24,,,,,,,,,,kw_toxin,Pogonoperca punctata,Chordata,Actinopteri,Perciformes,Serranidae,Pogonoperca,Pogonoperca punctata,marine,marine
P69838,160738,Grammistin family,24,,,,,,,,,,kw_toxin,Pogonoperca punctata,Chordata,Actinopteri,Perciformes,Serranidae,Pogonoperca,Pogonoperca punctata,marine,marine
P69840,270576,Grammistin family,13,,,,,,,,,,kw_toxin,Grammistes sexlineatus,Chordata,Actinopteri,Perciformes,Serranidae,Grammistes,Grammistes sexlineatus,marine,marine
P69835,270576,Grammistin family,25,,LC(50) is 1.9 ug/ml against killifish.,,,,,,,,kw_toxin,Grammistes sexlineatus,Chordata,Actinopteri,Perciformes,Serranidae,Grammistes,Grammistes sexlineatus,marine,marine
P69836,270576,Grammistin family,24,,LC(50) is 0.19 ug/ml against killifish.,,,,,,,,kw_toxin,Grammistes sexlineatus,Chordata,Actinopteri,Perciformes,Serranidae,Grammistes,Grammistes sexlineatus,marine,marine
P82656,132263,Antimicrobial peptide scorpion family,41,,,,,,,,,,venom_tissue,Hoffmannihadrurus aztecus,Arthropoda,Arachnida,Scorpiones,Caraboctonidae,Hoffmannihadrurus,Hoffmannihadrurus aztecus,terrestrial,terrestrial
Q91055,8552,CRISP family,242,,,,Disulfide bond:8,,,,,,both,Heloderma horridum horridum,Chordata,Lepidosauria,Squamata,Helodermatidae,Heloderma,Heloderma horridum,terrestrial,terrestrial
P58689,38281,Sea anemone actinoporin family,20,fragment,,,,,,,,,kw_toxin,Heteractis magnifica,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Heteractis,Heteractis magnifica,marine,marine
P58690,38281,Sea anemone actinoporin family,22,fragment,,,,,,,,,kw_toxin,Heteractis magnifica,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Heteractis,Heteractis magnifica,marine,marine
Q9U6X1,38281,Sea anemone actinoporin family,211,,,,,,,,,,kw_toxin,Heteractis magnifica,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Heteractis,Heteractis magnifica,marine,marine
P58691,175771,Sea anemone actinoporin family,30,fragment,,,,,,,,,kw_toxin,Radianthus crispa,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Radianthus,Radianthus crispa,marine,marine
P39088,38281,Sea anemone actinoporin family,54,fragment,,,,,,,,,kw_toxin,Heteractis magnifica,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Heteractis,Heteractis magnifica,marine,marine
Q86LR2,6082,Hydralysin family,243,,"PD(50) is 0.36 mg/kg by injection in blowfly larvae, in Ref.1. PD(50) is 0.557 mg/kg by injection in blowfly larvae, in Ref.2.",,,GO:0019835 (cytolysis); GO:0019836 (hemolysis); GO:0009405 (pathogenesis); GO:0005576 (extracellular region),GO:0019835 (cytolysis); GO:0019836 (hemolysis); GO:0009405 (pathogenesis),GO:0005576 (extracellular region),,,kw_toxin,Hydra viridissima,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,Hydra viridissima,terrestrial,freshwater
Q564A5,6082,Hydralysin family,243,,PD(50) is 0.103 mg/kg by injection in blowfly larvae.,,,,,,,,kw_toxin,Hydra viridissima,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,Hydra viridissima,terrestrial,freshwater
Q52SK6,6082,Hydralysin family,217,,,,,,,,,,kw_toxin,Hydra viridissima,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,Hydra viridissima,terrestrial,freshwater
Q52SK7,6087,Hydralysin family,243,,,,,,,,,,kw_toxin,Hydra vulgaris,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,Hydra vulgaris,terrestrial,freshwater
Q8JIR2,88087,Contains 1 disintegrin domain,609,,,Glycoprotein; Pyrrolidone carboxylic acid; Zymogen,Disulfide bond:8; Glycosylation:4; Pyrrolidone carboxylic acid:1,GO:0030195 (negative regulation of blood coagulation); GO:0006508 (proteolysis and peptidolysis); GO:0008237 (metallopeptidase activity); GO:0008270 (zinc ion binding),GO:0030195 (negative regulation of blood coagulation); GO:0006508 (proteolysis and peptidolysis),,GO:0008237 (metallopeptidase activity); GO:0008270 (zinc ion binding),,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P20164,88087,Contains 1 disintegrin domain,614,,,Glycoprotein; Pyrrolidone carboxylic acid; Zymogen,Disulfide bond:8; Glycosylation:4; Pyrrolidone carboxylic acid:1,,,,,,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P14530,88087,Contains 1 disintegrin domain,478,,,Pyrrolidone carboxylic acid,Disulfide bond:9; Pyrrolidone carboxylic acid:1,,,,,,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P20416,8724,Contains 1 peptidase M12B domain,29,fragment,,,,,,,,,venom_tissue,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
P22796,8753,Contains 1 peptidase M12B domain,200,,,,Disulfide bond:3,,,,,,venom_tissue,Lachesis muta muta,Chordata,Lepidosauria,Squamata,Viperidae,Lachesis,Lachesis muta,terrestrial,terrestrial
Q9PSN7,8736,Contains 1 disintegrin domain,216,fragment,,Glycoprotein,Disulfide bond:6; Glycosylation:1,GO:0007596 (blood coagulation); GO:0008237 (metallopeptidase activity),GO:0007596 (blood coagulation),,GO:0008237 (metallopeptidase activity),,venom_tissue,Crotalus ruber ruber,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus ruber,terrestrial,terrestrial
P20897,8736,Contains 1 peptidase M12B domain,202,,,Pyrrolidone carboxylic acid,Disulfide bond:2; Pyrrolidone carboxylic acid:1,,,,,,venom_tissue,Crotalus ruber ruber,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus ruber,terrestrial,terrestrial
Q08169,7460,Glycosyl hydrolase 56 family,382,,,Glycoprotein; Zymogen,Disulfide bond:2; Glycosylation:2,,,,,,venom_tissue,Apis mellifera,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,terrestrial,terrestrial
P58609,184615,Assassin bug toxin family,36,,,,Disulfide bond:3,,,,,,both,Isyndus obscurus,Arthropoda,Insecta,Hemiptera,Reduviidae,Isyndus,Isyndus obscurus,terrestrial,terrestrial
P59868,55084,Scorpion calcine family,33,,,,Disulfide bond:3,,,,,,both,Pandinus imperator,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Pandinus,Pandinus imperator,terrestrial,terrestrial
P59888,55084,Phospholipase A2 family,167,,,Zymogen,Disulfide bond:5,,,,,,both,Pandinus imperator,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Pandinus,Pandinus imperator,terrestrial,terrestrial
P25660,8613,Contains 1 BPTI/Kunitz inhibitor domain,65,,,,Disulfide bond:3,,,,,,venom_tissue,Bungarus fasciatus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus fasciatus,terrestrial,terrestrial
P00987,8616,Contains 1 BPTI/Kunitz inhibitor domain,85,,,,Disulfide bond:4,,,,,,both,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
P00989,8616,Contains 1 BPTI/Kunitz inhibitor domain,85,,,,Disulfide bond:4,,,,,,both,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
P19859,35670,Contains 1 BPTI/Kunitz inhibitor domain,57,,,,Disulfide bond:3,,,,,,venom_tissue,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
Q7LZE3,8618,Contains 1 BPTI/Kunitz inhibitor domain,59,,,,Disulfide bond:3,,,,,,venom_tissue,Dendroaspis angusticeps,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps,terrestrial,terrestrial
Q7LZS8,8618,Contains 1 BPTI/Kunitz inhibitor domain,59,,,,Disulfide bond:3,,,,,,venom_tissue,Dendroaspis angusticeps,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps,terrestrial,terrestrial
P00991,8705,Contains 1 BPTI/Kunitz inhibitor domain,61,,,Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,,,,,,venom_tissue,Vipera ammodytes ammodytes,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ammodytes,terrestrial,terrestrial
P00990,343250,Contains 1 BPTI/Kunitz inhibitor domain,60,,,,Disulfide bond:3,,,,,,venom_tissue,Daboia siamensis,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia siamensis,terrestrial,terrestrial
P00985,8626,Contains 1 BPTI/Kunitz inhibitor domain,57,,,,Disulfide bond:3,,,,,,venom_tissue,Hemachatus haemachatus,Chordata,Lepidosauria,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus,terrestrial,terrestrial
P00986,8655,Contains 1 BPTI/Kunitz inhibitor domain,57,,,,Disulfide bond:3,,,,,,venom_tissue,Naja nivea,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja nivea,terrestrial,terrestrial
P00992,8705,Contains 1 BPTI/Kunitz inhibitor domain,65,,,,Disulfide bond:3,,,,,,venom_tissue,Vipera ammodytes ammodytes,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ammodytes,terrestrial,terrestrial
P00983,8620,Contains 1 BPTI/Kunitz inhibitor domain,57,,,,Disulfide bond:3,,,,,,both,Dendraspis polylepis polylepis,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis,terrestrial,terrestrial
P82966,8665,Contains 1 BPTI/Kunitz inhibitor domain,58,,,,Disulfide bond:3,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),,venom_tissue,Ophiophagus hannah,Chordata,Lepidosauria,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah,terrestrial,terrestrial
P00984,8620,Contains 1 BPTI/Kunitz inhibitor domain,59,,,,Disulfide bond:3,,,,,,venom_tissue,Dendraspis polylepis polylepis,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis,terrestrial,terrestrial
P00980,8618,Contains 1 BPTI/Kunitz inhibitor domain,59,,LD(50) is 23 mg/kg by intravenous injection.,Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,,,,,,both,Dendroaspis angusticeps,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps,terrestrial,terrestrial
P00979,8620,Contains 1 BPTI/Kunitz inhibitor domain,60,,LD(50) is 38 mg/kg by intravenous injection.,,Disulfide bond:3,,,,,,both,Dendraspis polylepis polylepis,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis,terrestrial,terrestrial
P00982,8618,Contains 1 BPTI/Kunitz inhibitor domain,57,,LD(50) is 15 mg/kg by intravenous injection.,,Disulfide bond:3,,,,,,both,Dendroaspis angusticeps,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps,terrestrial,terrestrial
P24541,8702,Contains 1 BPTI/Kunitz inhibitor domain,62,,,,Disulfide bond:3,,,,,,venom_tissue,Eristicophis macmahoni,Chordata,Lepidosauria,Squamata,Viperidae,Eristicophis,Eristicophis macmahoni,terrestrial,terrestrial
P20229,35670,Contains 1 BPTI/Kunitz inhibitor domain,57,,,,Disulfide bond:3,,,,,,venom_tissue,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
Q6ITB1,8671,Contains 1 BPTI/Kunitz inhibitor domain,83,,,,Disulfide bond:3,,,,,,both,Pseudechis porphyriacus,Chordata,Lepidosauria,Squamata,Elapidae,Pseudechis,Pseudechis porphyriacus,terrestrial,terrestrial
Q6ITB0,100989,Contains 1 BPTI/Kunitz inhibitor domain,83,,,,Disulfide bond:3,,,,,,both,Tropidechis carinatus,Chordata,Lepidosauria,Squamata,Elapidae,Tropidechis,Tropidechis carinatus,terrestrial,terrestrial
P00981,8620,Contains 1 BPTI/Kunitz inhibitor domain,79,fragment,LD(50) is 30 mg/kg by intravenous injection.,,Disulfide bond:3,,,,,,both,Dendraspis polylepis polylepis,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis,terrestrial,terrestrial
